 ,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
626,34.875,60.0,8,57,0.0275,0.054000000000000006,11,46,2.0625,4.0,8,6.410917816436712,0.579167,1.5,0,11.680663867226555
627,34.875,60.0,8,57,0.0275,0.054000000000000006,11,46,2.0625,4.0,8,6.410917816436712,0.595833,1.1,6,13.0
628,26.0,50.0,5,47,0.031542,0.055,11,47,0.875,5.0,5,7.0,0.3375,1.7,5,11.680663867226555
629,26.0,50.0,5,47,0.031542,0.055,11,47,0.875,5.0,5,7.0,0.383333,0.8,10,9.0
630,26.0,50.0,5,47,0.031542,0.055,11,47,0.85,2.6,5,6.410917816436712,0.3375,1.7,5,11.680663867226555
631,26.0,50.0,5,47,0.031542,0.055,11,47,0.85,2.6,5,6.410917816436712,0.383333,0.8,10,9.0
632,28.333333000000003,36.0,2,34,0.027792,0.048,11,41,1.125,4.0,19,6.0,0.43636400000000003,1.1,6,11.680663867226555
633,28.333333000000003,36.0,2,34,0.027792,0.048,11,41,1.125,4.0,19,6.0,0.361538,0.5,6,6.0
634,28.333333000000003,36.0,2,34,0.027792,0.048,11,41,1.1,2.6,20,6.410917816436712,0.43636400000000003,1.1,6,11.680663867226555
635,28.333333000000003,36.0,2,34,0.027792,0.048,11,41,1.1,2.6,20,6.410917816436712,0.361538,0.5,6,6.0
636,20.333333,37.0,13,35,0.02825,0.049,11,42,0.590909,2.0,2,3.0,0.288889,0.7,6,11.680663867226555
637,20.333333,37.0,13,35,0.02825,0.049,11,42,0.590909,2.0,2,3.0,0.269231,0.4,11,5.0
638,20.333333,37.0,13,35,0.02825,0.049,11,42,0.5,1.3,5,6.410917816436712,0.288889,0.7,6,11.680663867226555
639,20.333333,37.0,13,35,0.02825,0.049,11,42,0.5,1.3,5,6.410917816436712,0.269231,0.4,11,5.0
640,15.409091,33.0,3,31,0.034457999999999996,0.054000000000000006,10,46,0.454545,2.0,3,3.0,0.222727,0.5,5,11.680663867226555
641,15.409091,33.0,3,31,0.034457999999999996,0.054000000000000006,10,46,0.454545,2.0,3,3.0,0.25,0.3,1,3.0
642,15.409091,33.0,3,31,0.034457999999999996,0.054000000000000006,10,46,0.483333,2.0,5,6.410917816436712,0.222727,0.5,5,11.680663867226555
643,15.409091,33.0,3,31,0.034457999999999996,0.054000000000000006,10,46,0.483333,2.0,5,6.410917816436712,0.25,0.3,1,3.0
644,10.291667,28.0,20,26,0.03125,0.049,9,42,0.409091,4.0,4,6.0,0.1,0.2,0,11.680663867226555
645,10.291667,28.0,20,26,0.03125,0.049,9,42,0.409091,4.0,4,6.0,0.1125,0.2,0,2.0
646,10.291667,28.0,20,26,0.03125,0.049,9,42,0.1,0.3,20,6.410917816436712,0.1,0.2,0,11.680663867226555
647,10.291667,28.0,20,26,0.03125,0.049,9,42,0.1,0.3,20,6.410917816436712,0.1125,0.2,0,2.0
648,14.409091,24.0,22,23,0.020291999999999998,0.035,10,30,0.380952,2.0,18,3.0,0.182609,0.7,5,11.680663867226555
649,14.409091,24.0,22,23,0.020291999999999998,0.035,10,30,0.380952,2.0,18,3.0,0.191667,0.4,10,5.0
650,14.409091,24.0,22,23,0.020291999999999998,0.035,10,30,0.36,0.6,20,6.410917816436712,0.182609,0.7,5,11.680663867226555
651,14.409091,24.0,22,23,0.020291999999999998,0.035,10,30,0.36,0.6,20,6.410917816436712,0.191667,0.4,10,5.0
652,23.0,43.0,20,41,0.017708,0.03,7,25,0.291667,2.0,22,3.0,0.3,0.8,23,11.680663867226555
653,23.0,43.0,20,41,0.017708,0.03,7,25,0.291667,2.0,22,3.0,0.245833,0.5,23,6.0
654,23.0,43.0,20,41,0.017708,0.03,7,25,0.275,1.3,23,6.410917816436712,0.3,0.8,23,11.680663867226555
655,23.0,43.0,20,41,0.017708,0.03,7,25,0.275,1.3,23,6.410917816436712,0.245833,0.5,23,6.0
656,26.5,45.0,20,42,0.031792,0.059000000000000004,11,50,1.05,4.0,2,6.0,0.5,1.7,2,11.680663867226555
657,26.5,45.0,20,42,0.031792,0.059000000000000004,11,50,1.05,4.0,2,6.0,0.554167,1.2,6,14.0
658,26.5,45.0,20,42,0.031792,0.059000000000000004,11,50,1.1,3.3,2,6.410917816436712,0.5,1.7,2,11.680663867226555
659,26.5,45.0,20,42,0.031792,0.059000000000000004,11,50,1.1,3.3,2,6.410917816436712,0.554167,1.2,6,14.0
660,34.958333,55.0,2,52,0.013416999999999998,0.025,15,21,1.391304,6.0,4,9.0,0.531579,1.5,5,11.680663867226555
661,34.958333,55.0,2,52,0.013416999999999998,0.025,15,21,1.391304,6.0,4,9.0,0.5,0.9,11,10.0
662,34.958333,55.0,2,52,0.013416999999999998,0.025,15,21,1.342857,4.6,5,6.410917816436712,0.531579,1.5,5,11.680663867226555
663,34.958333,55.0,2,52,0.013416999999999998,0.025,15,21,1.342857,4.6,5,6.410917816436712,0.5,0.9,11,10.0
664,20.947368,33.0,0,31,0.02475,0.038,10,32,1.136364,5.0,6,7.0,0.557895,1.4,5,11.680663867226555
665,20.947368,33.0,0,31,0.02475,0.038,10,32,1.136364,5.0,6,7.0,0.63125,0.9,7,10.0
666,20.947368,33.0,0,31,0.02475,0.038,10,32,1.35,4.6,8,6.410917816436712,0.557895,1.4,5,11.680663867226555
667,20.947368,33.0,0,31,0.02475,0.038,10,32,1.35,4.6,8,6.410917816436712,0.63125,0.9,7,10.0
668,17.916667,33.0,23,31,0.012889,0.024,15,20,0.333333,3.0,17,4.0,0.45,1.2,23,11.680663867226555
669,17.916667,33.0,23,31,0.012889,0.024,15,20,0.333333,3.0,17,4.0,0.355556,0.6,23,7.0
670,17.916667,33.0,23,31,0.012889,0.024,15,20,0.1,0.3,23,6.410917816436712,0.45,1.2,23,11.680663867226555
671,17.916667,33.0,23,31,0.012889,0.024,15,20,0.1,0.3,23,6.410917816436712,0.355556,0.6,23,7.0
672,15.375,41.0,22,39,0.025,0.048,11,41,0.0,0.0,0,0.0,0.366667,0.8,2,11.680663867226555
673,15.375,41.0,22,39,0.025,0.048,11,41,0.0,0.0,0,0.0,0.408333,0.7,2,8.0
674,15.375,41.0,22,39,0.025,0.048,11,41,0.0,0.0,2,6.410917816436712,0.366667,0.8,2,11.680663867226555
675,15.375,41.0,22,39,0.025,0.048,11,41,0.0,0.0,2,6.410917816436712,0.408333,0.7,2,8.0
676,22.166667,42.0,1,40,0.022042,0.036000000000000004,11,31,0.583333,4.0,6,6.0,0.491667,2.0,6,11.680663867226555
677,22.166667,42.0,1,40,0.022042,0.036000000000000004,11,31,0.583333,4.0,6,6.0,0.520833,0.9,7,10.0
678,22.166667,42.0,1,40,0.022042,0.036000000000000004,11,31,0.5625,2.0,5,6.410917816436712,0.491667,2.0,6,11.680663867226555
679,22.166667,42.0,1,40,0.022042,0.036000000000000004,11,31,0.5625,2.0,5,6.410917816436712,0.520833,0.9,7,10.0
680,17.375,33.0,4,31,0.034332999999999995,0.054000000000000006,11,46,0.25,2.0,5,3.0,0.37916700000000003,1.1,5,11.680663867226555
681,17.375,33.0,4,31,0.034332999999999995,0.054000000000000006,11,46,0.25,2.0,5,3.0,0.4,0.6,7,7.0
682,17.375,33.0,4,31,0.034332999999999995,0.054000000000000006,11,46,0.25,1.0,5,6.410917816436712,0.37916700000000003,1.1,5,11.680663867226555
683,17.375,33.0,4,31,0.034332999999999995,0.054000000000000006,11,46,0.25,1.0,5,6.410917816436712,0.4,0.6,7,7.0
684,13.583332999999998,29.0,6,27,0.039833,0.062,10,58,0.136364,1.0,6,1.0,0.279167,0.5,5,11.680663867226555
685,13.583332999999998,29.0,6,27,0.039833,0.062,10,58,0.136364,1.0,6,1.0,0.283333,0.4,9,5.0
686,13.583332999999998,29.0,6,27,0.039833,0.062,10,58,0.14285699999999998,1.0,8,6.410917816436712,0.279167,0.5,5,11.680663867226555
687,13.583332999999998,29.0,6,27,0.039833,0.062,10,58,0.14285699999999998,1.0,8,6.410917816436712,0.283333,0.4,9,5.0
688,25.6,41.0,5,39,0.0395,0.062,11,58,0.0,0.0,0,0.0,0.555,0.7,4,11.680663867226555
689,25.6,41.0,5,39,0.0395,0.062,11,58,0.0,0.0,0,0.0,0.494118,0.6,8,7.0
690,25.6,41.0,5,39,0.0395,0.062,11,58,0.0,0.0,2,6.410917816436712,0.555,0.7,4,11.680663867226555
691,25.6,41.0,5,39,0.0395,0.062,11,58,0.0,0.0,2,6.410917816436712,0.494118,0.6,8,7.0
692,16.083333,31.0,6,29,0.043125,0.068,10,77,0.083333,1.0,9,1.0,0.525,0.8,6,11.680663867226555
693,16.083333,31.0,6,29,0.043125,0.068,10,77,0.083333,1.0,9,1.0,0.529167,0.6,0,7.0
694,16.083333,31.0,6,29,0.043125,0.068,10,77,0.075,0.6,11,6.410917816436712,0.525,0.8,6,11.680663867226555
695,16.083333,31.0,6,29,0.043125,0.068,10,77,0.075,0.6,11,6.410917816436712,0.529167,0.6,0,7.0
696,13.541667000000002,42.0,21,40,0.031292,0.054000000000000006,10,46,0.045455,1.0,21,1.0,0.49583299999999997,1.2,21,11.680663867226555
697,13.541667000000002,42.0,21,40,0.031292,0.054000000000000006,10,46,0.045455,1.0,21,1.0,0.479167,0.6,22,7.0
698,13.541667000000002,42.0,21,40,0.031292,0.054000000000000006,10,46,0.042857,0.3,23,6.410917816436712,0.49583299999999997,1.2,21,11.680663867226555
699,13.541667000000002,42.0,21,40,0.031292,0.054000000000000006,10,46,0.042857,0.3,23,6.410917816436712,0.479167,0.6,22,7.0
700,15.833332999999998,51.0,22,48,0.034582999999999996,0.062,11,58,0.125,2.0,22,3.0,0.508333,1.0,22,11.680663867226555
701,15.833332999999998,51.0,22,48,0.034582999999999996,0.062,11,58,0.125,2.0,22,3.0,0.520833,0.8,3,9.0
702,15.833332999999998,51.0,22,48,0.034582999999999996,0.062,11,58,0.125,1.0,23,6.410917816436712,0.508333,1.0,22,11.680663867226555
703,15.833332999999998,51.0,22,48,0.034582999999999996,0.062,11,58,0.125,1.0,23,6.410917816436712,0.520833,0.8,3,9.0
704,18.782609,35.0,23,33,0.031125,0.054000000000000006,11,46,0.272727,1.0,4,1.0,0.468182,0.8,4,11.680663867226555
705,18.782609,35.0,23,33,0.031125,0.054000000000000006,11,46,0.272727,1.0,4,1.0,0.49583299999999997,0.7,4,8.0
706,18.782609,35.0,23,33,0.031125,0.054000000000000006,11,46,0.266667,1.0,8,6.410917816436712,0.468182,0.8,4,11.680663867226555
707,18.782609,35.0,23,33,0.031125,0.054000000000000006,11,46,0.266667,1.0,8,6.410917816436712,0.49583299999999997,0.7,4,8.0
708,24.333333,47.0,1,44,0.034625,0.066,10,71,0.583333,2.0,1,3.0,0.65,1.3,2,11.680663867226555
709,24.333333,47.0,1,44,0.034625,0.066,10,71,0.583333,2.0,1,3.0,0.604167,1.0,6,11.0
710,24.333333,47.0,1,44,0.034625,0.066,10,71,0.5625,2.0,5,6.410917816436712,0.65,1.3,2,11.680663867226555
711,24.333333,47.0,1,44,0.034625,0.066,10,71,0.5625,2.0,5,6.410917816436712,0.604167,1.0,6,11.0
712,32.583333,51.0,1,48,0.026833,0.057,11,48,0.833333,4.0,5,6.0,0.7,1.7,5,11.680663867226555
713,32.583333,51.0,1,48,0.026833,0.057,11,48,0.833333,4.0,5,6.0,0.720833,1.1,7,13.0
714,32.583333,51.0,1,48,0.026833,0.057,11,48,0.8,2.6,5,6.410917816436712,0.7,1.7,5,11.680663867226555
715,32.583333,51.0,1,48,0.026833,0.057,11,48,0.8,2.6,5,6.410917816436712,0.720833,1.1,7,13.0
716,25.428570999999998,44.0,6,42,0.030833,0.061,11,54,0.5,4.0,6,6.0,0.56087,1.7,6,11.680663867226555
717,25.428570999999998,44.0,6,42,0.030833,0.061,11,54,0.5,4.0,6,6.0,0.604167,0.9,9,10.0
718,25.428570999999998,44.0,6,42,0.030833,0.061,11,54,0.6,2.3,8,6.410917816436712,0.56087,1.7,6,11.680663867226555
719,25.428570999999998,44.0,6,42,0.030833,0.061,11,54,0.6,2.3,8,6.410917816436712,0.604167,0.9,9,10.0
720,17.0,37.0,7,35,0.035875,0.049,10,42,0.190476,2.0,7,3.0,0.4875,1.2,7,11.680663867226555
721,17.0,37.0,7,35,0.035875,0.049,10,42,0.190476,2.0,7,3.0,0.49583299999999997,0.7,7,8.0
722,17.0,37.0,7,35,0.035875,0.049,10,42,0.26,1.0,8,6.410917816436712,0.4875,1.2,7,11.680663867226555
723,17.0,37.0,7,35,0.035875,0.049,10,42,0.26,1.0,8,6.410917816436712,0.49583299999999997,0.7,7,8.0
724,10.458333,25.0,21,24,0.040583,0.059000000000000004,10,50,0.0,0.0,1,0.0,0.4125,0.7,20,11.680663867226555
725,10.458333,25.0,21,24,0.040583,0.059000000000000004,10,50,0.0,0.0,1,0.0,0.404167,0.5,6,6.0
726,10.458333,25.0,21,24,0.040583,0.059000000000000004,10,50,0.0,0.0,5,6.410917816436712,0.4125,0.7,20,11.680663867226555
727,10.458333,25.0,21,24,0.040583,0.059000000000000004,10,50,0.0,0.0,5,6.410917816436712,0.404167,0.5,6,6.0
728,12.666667,28.0,23,26,0.034917000000000004,0.051,11,43,0.0,0.0,0,0.0,0.30833299999999997,0.5,1,11.680663867226555
729,12.666667,28.0,23,26,0.034917000000000004,0.051,11,43,0.0,0.0,0,0.0,0.3375,0.5,1,6.0
730,12.666667,28.0,23,26,0.034917000000000004,0.051,11,43,0.0,0.0,2,6.410917816436712,0.30833299999999997,0.5,1,11.680663867226555
731,12.666667,28.0,23,26,0.034917000000000004,0.051,11,43,0.0,0.0,2,6.410917816436712,0.3375,0.5,1,6.0
732,27.625,54.0,7,51,0.023458,0.043,10,36,0.565217,4.0,6,6.0,0.6652170000000001,2.0,6,11.680663867226555
733,27.625,54.0,7,51,0.023458,0.043,10,36,0.565217,4.0,6,6.0,0.566667,0.9,8,10.0
734,27.625,54.0,7,51,0.023458,0.043,10,36,0.6,2.3,8,6.410917816436712,0.6652170000000001,2.0,6,11.680663867226555
735,27.625,54.0,7,51,0.023458,0.043,10,36,0.6,2.3,8,6.410917816436712,0.566667,0.9,8,10.0
736,30.458333000000003,56.0,20,53,0.023167,0.047,12,40,0.375,3.0,7,4.0,0.5375,1.2,6,11.680663867226555
737,30.458333000000003,56.0,20,53,0.023167,0.047,12,40,0.375,3.0,7,4.0,0.6,0.8,0,9.0
738,30.458333000000003,56.0,20,53,0.023167,0.047,12,40,0.3625,2.0,8,6.410917816436712,0.5375,1.2,6,11.680663867226555
739,30.458333000000003,56.0,20,53,0.023167,0.047,12,40,0.3625,2.0,8,6.410917816436712,0.6,0.8,0,9.0
740,25.708333,44.0,7,42,0.027375,0.054000000000000006,11,46,0.75,6.0,6,9.0,0.533333,2.2,6,11.680663867226555
741,25.708333,44.0,7,42,0.027375,0.054000000000000006,11,46,0.75,6.0,6,9.0,0.570833,1.0,8,11.0
742,25.708333,44.0,7,42,0.027375,0.054000000000000006,11,46,0.75,4.0,8,6.410917816436712,0.533333,2.2,6,11.680663867226555
743,25.708333,44.0,7,42,0.027375,0.054000000000000006,11,46,0.75,4.0,8,6.410917816436712,0.570833,1.0,8,11.0
744,27.476190000000003,44.0,10,42,0.014208000000000002,0.026000000000000002,14,22,0.75,5.0,5,7.0,0.5565220000000001,1.9,5,11.680663867226555
745,27.476190000000003,44.0,10,42,0.014208000000000002,0.026000000000000002,14,22,0.75,5.0,5,7.0,0.558333,1.0,11,11.0
746,27.476190000000003,44.0,10,42,0.014208000000000002,0.026000000000000002,14,22,0.7375,2.6,8,6.410917816436712,0.5565220000000001,1.9,5,11.680663867226555
747,27.476190000000003,44.0,10,42,0.014208000000000002,0.026000000000000002,14,22,0.7375,2.6,8,6.410917816436712,0.558333,1.0,11,11.0
748,24.136364,55.0,21,52,0.0265,0.051,11,43,0.526316,4.0,21,6.0,0.481818,1.4,22,11.680663867226555
749,24.136364,55.0,21,52,0.0265,0.051,11,43,0.526316,4.0,21,6.0,0.4,0.7,23,8.0
750,24.136364,55.0,21,52,0.0265,0.051,11,43,0.65,2.6,23,6.410917816436712,0.481818,1.4,22,11.680663867226555
751,24.136364,55.0,21,52,0.0265,0.051,11,43,0.65,2.6,23,6.410917816436712,0.4,0.7,23,8.0
752,17.708333,33.0,5,31,0.027000000000000003,0.05,10,42,0.708333,2.0,5,3.0,0.479167,1.1,5,11.680663867226555
753,17.708333,33.0,5,31,0.027000000000000003,0.05,10,42,0.708333,2.0,5,3.0,0.545833,0.8,2,9.0
754,17.708333,33.0,5,31,0.027000000000000003,0.05,10,42,0.6875,1.6,8,6.410917816436712,0.479167,1.1,5,11.680663867226555
755,17.708333,33.0,5,31,0.027000000000000003,0.05,10,42,0.6875,1.6,8,6.410917816436712,0.545833,0.8,2,9.0
756,16.791667,33.0,0,31,0.032333,0.061,10,54,0.541667,2.0,0,3.0,0.483333,1.1,0,11.680663867226555
757,16.791667,33.0,0,31,0.032333,0.061,10,54,0.541667,2.0,0,3.0,0.483333,0.7,3,8.0
758,16.791667,33.0,0,31,0.032333,0.061,10,54,0.5,1.3,2,6.410917816436712,0.483333,1.1,0,11.680663867226555
759,16.791667,33.0,0,31,0.032333,0.061,10,54,0.5,1.3,2,6.410917816436712,0.483333,0.7,3,8.0
760,29.652174,46.0,6,43,0.022125,0.046,11,39,1.727273,7.0,6,10.0,0.804545,2.5,6,11.680663867226555
761,29.652174,46.0,6,43,0.022125,0.046,11,39,1.727273,7.0,6,10.0,0.8,1.4,7,16.0
762,29.652174,46.0,6,43,0.022125,0.046,11,39,1.785714,4.6,8,6.410917816436712,0.804545,2.5,6,11.680663867226555
763,29.652174,46.0,6,43,0.022125,0.046,11,39,1.785714,4.6,8,6.410917816436712,0.8,1.4,7,16.0
764,29.583333000000003,58.0,7,55,0.023833,0.052000000000000005,11,44,2.166667,9.0,7,13.0,0.745833,2.6,6,11.680663867226555
765,29.583333000000003,58.0,7,55,0.023833,0.052000000000000005,11,44,2.166667,9.0,7,13.0,0.741667,1.5,8,17.0
766,29.583333000000003,58.0,7,55,0.023833,0.052000000000000005,11,44,2.1375,6.6,8,6.410917816436712,0.745833,2.6,6,11.680663867226555
767,29.583333000000003,58.0,7,55,0.023833,0.052000000000000005,11,44,2.1375,6.6,8,6.410917816436712,0.741667,1.5,8,17.0
768,30.0,48.0,22,45,0.020833,0.047,12,40,2.125,10.0,5,14.0,0.704167,2.5,5,11.680663867226555
769,30.0,48.0,22,45,0.020833,0.047,12,40,2.125,10.0,5,14.0,0.7,1.2,10,14.0
770,30.0,48.0,22,45,0.020833,0.047,12,40,2.0875,5.6,5,6.410917816436712,0.704167,2.5,5,11.680663867226555
771,30.0,48.0,22,45,0.020833,0.047,12,40,2.0875,5.6,5,6.410917816436712,0.7,1.2,10,14.0
772,35.0,48.0,0,45,0.036417000000000005,0.064,9,64,3.666667,5.0,0,7.0,0.6727270000000001,1.5,1,11.680663867226555
773,35.0,48.0,0,45,0.036417000000000005,0.064,9,64,3.666667,5.0,0,7.0,0.733333,1.3,7,15.0
774,35.0,48.0,0,45,0.036417000000000005,0.064,9,64,3.6333330000000004,4.3,2,6.410917816436712,0.6727270000000001,1.5,1,11.680663867226555
775,35.0,48.0,0,45,0.036417000000000005,0.064,9,64,3.6333330000000004,4.3,2,6.410917816436712,0.733333,1.3,7,15.0
776,17.777778,43.0,7,41,0.032833,0.055,9,47,0.714286,2.0,6,3.0,0.4875,1.4,7,11.680663867226555
777,17.777778,43.0,7,41,0.032833,0.055,9,47,0.714286,2.0,6,3.0,0.458333,0.7,8,8.0
778,17.777778,43.0,7,41,0.032833,0.055,9,47,0.8,1.6,8,6.410917816436712,0.4875,1.4,7,11.680663867226555
779,17.777778,43.0,7,41,0.032833,0.055,9,47,0.8,1.6,8,6.410917816436712,0.458333,0.7,8,8.0
780,27.416666999999997,51.0,0,48,0.034207999999999995,0.062,11,58,0.75,3.0,23,4.0,0.525,1.2,0,11.680663867226555
781,27.416666999999997,51.0,0,48,0.034207999999999995,0.062,11,58,0.75,3.0,23,4.0,0.625,1.1,3,13.0
782,27.416666999999997,51.0,0,48,0.034207999999999995,0.062,11,58,1.0,2.0,23,6.410917816436712,0.525,1.2,0,11.680663867226555
783,27.416666999999997,51.0,0,48,0.034207999999999995,0.062,11,58,1.0,2.0,23,6.410917816436712,0.625,1.1,3,13.0
784,29.833333000000003,48.0,0,45,0.029375,0.062,11,58,1.583333,5.0,23,7.0,0.625,1.5,23,11.680663867226555
785,29.833333000000003,48.0,0,45,0.029375,0.062,11,58,1.583333,5.0,23,7.0,0.575,0.8,6,9.0
786,29.833333000000003,48.0,0,45,0.029375,0.062,11,58,1.5625,3.0,23,6.410917816436712,0.625,1.5,23,11.680663867226555
787,29.833333000000003,48.0,0,45,0.029375,0.062,11,58,1.5625,3.0,23,6.410917816436712,0.575,0.8,6,9.0
788,24.791667,47.0,0,44,0.029375,0.054000000000000006,10,46,1.583333,5.0,0,7.0,0.641667,2.2,0,11.680663867226555
789,24.791667,47.0,0,44,0.029375,0.054000000000000006,10,46,1.583333,5.0,0,7.0,0.725,1.3,5,15.0
790,24.791667,47.0,0,44,0.029375,0.054000000000000006,10,46,1.5625,3.3,2,6.410917816436712,0.641667,2.2,0,11.680663867226555
791,24.791667,47.0,0,44,0.029375,0.054000000000000006,10,46,1.5625,3.3,2,6.410917816436712,0.725,1.3,5,15.0
792,22.285714000000002,41.0,7,39,0.026333,0.052000000000000005,10,44,1.625,9.0,2,13.0,0.422727,1.1,5,11.680663867226555
793,22.285714000000002,41.0,7,39,0.026333,0.052000000000000005,10,44,1.625,9.0,2,13.0,0.445833,0.7,9,8.0
794,22.285714000000002,41.0,7,39,0.026333,0.052000000000000005,10,44,1.5875,3.6,2,6.410917816436712,0.422727,1.1,5,11.680663867226555
795,22.285714000000002,41.0,7,39,0.026333,0.052000000000000005,10,44,1.5875,3.6,2,6.410917816436712,0.445833,0.7,9,8.0
796,19.875,34.0,0,32,0.032167,0.052000000000000005,11,44,0.761905,3.0,5,4.0,0.420833,1.3,5,11.680663867226555
797,19.875,34.0,0,32,0.032167,0.052000000000000005,11,44,0.761905,3.0,5,4.0,0.4375,0.7,8,8.0
798,19.875,34.0,0,32,0.032167,0.052000000000000005,11,44,0.766667,2.0,8,6.410917816436712,0.420833,1.3,5,11.680663867226555
799,19.875,34.0,0,32,0.032167,0.052000000000000005,11,44,0.766667,2.0,8,6.410917816436712,0.4375,0.7,8,8.0
800,17.625,58.0,21,55,0.038917,0.063,11,61,0.375,4.0,21,6.0,0.43333299999999997,2.3,21,11.680663867226555
801,17.625,58.0,21,55,0.038917,0.063,11,61,0.375,4.0,21,6.0,0.354167,0.7,22,8.0
802,17.625,58.0,21,55,0.038917,0.063,11,61,0.35,1.6,23,6.410917816436712,0.43333299999999997,2.3,21,11.680663867226555
803,17.625,58.0,21,55,0.038917,0.063,11,61,0.35,1.6,23,6.410917816436712,0.354167,0.7,22,8.0
804,13.434783,47.0,20,44,0.063167,0.081,10,114,0.8695649999999999,3.0,3,4.0,0.31304299999999996,1.0,20,11.680663867226555
805,13.434783,47.0,20,44,0.063167,0.081,10,114,0.8695649999999999,3.0,3,4.0,0.37083299999999997,0.7,0,8.0
806,13.434783,47.0,20,44,0.063167,0.081,10,114,0.8857139999999999,2.3,5,6.410917816436712,0.31304299999999996,1.0,20,11.680663867226555
807,13.434783,47.0,20,44,0.063167,0.081,10,114,0.8857139999999999,2.3,5,6.410917816436712,0.37083299999999997,0.7,0,8.0
808,36.05,73.0,21,71,0.037696,0.073,11,93,0.736842,2.0,6,3.0,0.605,1.6,23,11.680663867226555
809,36.05,73.0,21,71,0.037696,0.073,11,93,0.736842,2.0,6,3.0,0.48823500000000003,0.8,23,9.0
810,36.05,73.0,21,71,0.037696,0.073,11,93,0.75,2.0,23,6.410917816436712,0.605,1.6,23,11.680663867226555
811,36.05,73.0,21,71,0.037696,0.073,11,93,0.75,2.0,23,6.410917816436712,0.48823500000000003,0.8,23,9.0
812,22.416667,53.0,0,50,0.046333,0.073,10,93,0.208333,3.0,0,4.0,0.3125,0.7,6,11.680663867226555
813,22.416667,53.0,0,50,0.046333,0.073,10,93,0.208333,3.0,0,4.0,0.454167,0.9,0,10.0
814,22.416667,53.0,0,50,0.046333,0.073,10,93,0.2,1.0,2,6.410917816436712,0.3125,0.7,6,11.680663867226555
815,22.416667,53.0,0,50,0.046333,0.073,10,93,0.2,1.0,2,6.410917816436712,0.454167,0.9,0,10.0
816,19.375,44.0,4,42,0.042625,0.062,11,58,0.166667,1.0,5,1.0,0.270833,1.1,5,11.680663867226555
817,19.375,44.0,4,42,0.042625,0.062,11,58,0.166667,1.0,5,1.0,0.3,0.5,7,6.0
818,19.375,44.0,4,42,0.042625,0.062,11,58,0.1625,1.0,8,6.410917816436712,0.270833,1.1,5,11.680663867226555
819,19.375,44.0,4,42,0.042625,0.062,11,58,0.1625,1.0,8,6.410917816436712,0.3,0.5,7,6.0
820,19.842105,43.0,6,41,0.037083,0.051,10,43,0.208333,2.0,7,3.0,0.181818,0.6,6,11.680663867226555
821,19.842105,43.0,6,41,0.037083,0.051,10,43,0.208333,2.0,7,3.0,0.17083299999999998,0.3,8,3.0
822,19.842105,43.0,6,41,0.037083,0.051,10,43,0.2,1.3,8,6.410917816436712,0.181818,0.6,6,11.680663867226555
823,19.842105,43.0,6,41,0.037083,0.051,10,43,0.2,1.3,8,6.410917816436712,0.17083299999999998,0.3,8,3.0
824,27.041666999999997,48.0,21,45,0.032375,0.062,11,58,0.956522,3.0,5,4.0,0.466667,1.5,5,11.680663867226555
825,27.041666999999997,48.0,21,45,0.032375,0.062,11,58,0.956522,3.0,5,4.0,0.4125,0.8,10,9.0
826,27.041666999999997,48.0,21,45,0.032375,0.062,11,58,0.8,1.3,5,6.410917816436712,0.466667,1.5,5,11.680663867226555
827,27.041666999999997,48.0,21,45,0.032375,0.062,11,58,0.8,1.3,5,6.410917816436712,0.4125,0.8,10,9.0
828,25.625,64.0,8,62,0.044792,0.071,11,87,1.375,4.0,8,6.0,0.479167,1.6,6,11.680663867226555
829,25.625,64.0,8,62,0.044792,0.071,11,87,1.375,4.0,8,6.0,0.541667,1.0,8,11.0
830,25.625,64.0,8,62,0.044792,0.071,11,87,1.3625,3.3,8,6.410917816436712,0.479167,1.6,6,11.680663867226555
831,25.625,64.0,8,62,0.044792,0.071,11,87,1.3625,3.3,8,6.410917816436712,0.541667,1.0,8,11.0
832,10.791667,22.0,3,21,0.050042,0.068,10,77,0.583333,1.0,5,1.0,0.158333,0.3,8,11.680663867226555
833,10.791667,22.0,3,21,0.050042,0.068,10,77,0.583333,1.0,5,1.0,0.175,0.2,0,2.0
834,10.791667,22.0,3,21,0.050042,0.068,10,77,0.575,1.0,8,6.410917816436712,0.158333,0.3,8,11.680663867226555
835,10.791667,22.0,3,21,0.050042,0.068,10,77,0.575,1.0,8,6.410917816436712,0.175,0.2,0,2.0
836,15.25,40.0,5,38,0.044708,0.06,10,51,1.0,1.0,0,1.0,0.19583299999999998,0.4,5,11.680663867226555
837,15.25,40.0,5,38,0.044708,0.06,10,51,1.0,1.0,0,1.0,0.20416700000000002,0.3,9,3.0
838,15.25,40.0,5,38,0.044708,0.06,10,51,1.0,1.0,2,6.410917816436712,0.19583299999999998,0.4,5,11.680663867226555
839,15.25,40.0,5,38,0.044708,0.06,10,51,1.0,1.0,2,6.410917816436712,0.20416700000000002,0.3,9,3.0
